,상호명,지점명,대분류,중분류,소분류,시도명,시군구명,행정동명,법정동명,지번주소,경도,위도
22183,현대슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,광진구,군자동,군자동,서울특별시 광진구 군자동 102-1,127.071978099854,37.5528657479805
22438,GS수퍼마켓공릉점,공릉점,소매,종합소매점,수퍼마켓,서울특별시,노원구,공릉2동,공릉동,서울특별시 노원구 공릉동 90-4,127.086639052799,37.6219821545308
22780,홈플러스익스프레스뚝섬점,뚝섬점,소매,종합소매점,수퍼마켓,서울특별시,성동구,성수1가2동,성수동1가,서울특별시 성동구 성수동1가 14-17,127.04895393305,37.546960877655295
22897,장보고,,소매,종합소매점,수퍼마켓,서울특별시,관악구,낙성대동,봉천동,서울특별시 관악구 봉천동 1613-9,126.95553197428002,37.4781874000604
22976,엘지슈퍼렛,,소매,종합소매점,수퍼마켓,서울특별시,강서구,등촌3동,등촌동,서울특별시 강서구 등촌동 697,126.84633809386601,37.561139401141205
23004,온누리유통,,소매,종합소매점,수퍼마켓,서울특별시,성북구,장위3동,장위동,서울특별시 성북구 장위동 36-22,127.057539813622,37.6145990728239
23124,진양슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산동 32-12,126.882259315791,37.48407655873871
23319,관악수퍼마켓협동조합,,소매,종합소매점,수퍼마켓,서울특별시,관악구,난곡동,신림동,서울특별시 관악구 신림동 610-140,126.922811294067,37.47507332557
23416,청청마트,,소매,종합소매점,수퍼마켓,서울특별시,용산구,한남동,한남동,서울특별시 용산구 한남동 738-1,126.999927340379,37.53700472516871
23482,성심슈퍼마켓,,소매,종합소매점,수퍼마켓,서울특별시,성북구,장위1동,장위동,서울특별시 성북구 장위동 233-85,127.04716459563299,37.612803779634106
23549,대림그린마트,,소매,종합소매점,수퍼마켓,서울특별시,성북구,정릉4동,정릉동,서울특별시 성북구 정릉동 1028,127.010958190159,37.615001752023296
23661,성진마트,,소매,종합소매점,수퍼마켓,서울특별시,성북구,정릉2동,정릉동,서울특별시 성북구 정릉동 674-3,127.003888685359,37.6083196689768
23696,오마트,,소매,종합소매점,수퍼마켓,서울특별시,강북구,번1동,번동,서울특별시 강북구 번동 466-1,127.03115244373699,37.6413173444446
23762,청계슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강북구,인수동,수유동,서울특별시 강북구 수유동 312-18,127.014302227514,37.6439709645213
23777,덕수슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,성북구,성북동,성북동,서울특별시 성북구 성북동 119-1,126.99572028781799,37.5941762318282
23835,건영슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,금천구,시흥5동,시흥동,서울특별시 금천구 시흥동 384-12,126.91048434423,37.4496227226785
23839,현수슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,구로구,개봉1동,개봉동,서울특별시 구로구 개봉동 452-7,126.855591424431,37.5007698630771
24074,현대수퍼,,소매,종합소매점,수퍼마켓,서울특별시,성동구,용답동,용답동,서울특별시 성동구 용답동 80-2,127.052728368883,37.5652644759911
24122,두리마트,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,묵2동,묵동,서울특별시 중랑구 묵동 249-11,127.075772764021,37.6057238559976
24268,부발슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,제기동,제기동,서울특별시 동대문구 제기동 153,127.031555448952,37.5831766459295
24358,농심가슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,구로구,구로1동,구로동,서울특별시 구로구 구로동 685-215,126.87577446994801,37.4920163096612
24488,럭키수퍼마트청담점,청담점,소매,종합소매점,수퍼마켓,서울특별시,강남구,청담동,청담동,서울특별시 강남구 청담동 134-20,127.05760294292,37.522440520842096
24612,가양5단지슈퍼마켓,,소매,종합소매점,수퍼마켓,서울특별시,강서구,가양2동,가양동,서울특별시 강서구 가양동 1481,126.85350612296101,37.5646151318736
24666,금강슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,쌍문1동,쌍문동,서울특별시 도봉구 쌍문동 519-3,127.01522831112801,37.6579356762332
24765,대림마트슈퍼마켓,,소매,종합소매점,수퍼마켓,서울특별시,은평구,녹번동,녹번동,서울특별시 은평구 녹번동 276,126.937141413869,37.6006192284281
24855,초안할인마트,,소매,종합소매점,수퍼마켓,서울특별시,노원구,월계2동,월계동,서울특별시 노원구 월계동 924,127.04328747720899,37.6307481140594
24887,우물슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강북구,송천동,미아동,서울특별시 강북구 미아동 403-16,127.023157802974,37.6175632030447
24984,지에스리테일GS수퍼관악난향점,난향점,소매,종합소매점,수퍼마켓,서울특별시,관악구,난향동,신림동,서울특별시 관악구 신림동 1735,126.920736747794,37.4597365125495
25013,일미상회,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,도림동,도림동,서울특별시 영등포구 도림동 187-80,126.898353663612,37.5107184718215
25304,빅마켓,도봉점,소매,종합소매점,수퍼마켓,서울특별시,도봉구,방학1동,방학동,서울특별시 도봉구 방학동 717-6,127.04554565111201,37.667654727278794
25586,신길할인마트,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,신길5동,신길동,서울특별시 영등포구 신길동 441-2,126.90683879785101,37.4981826738816
25593,동산마트,,소매,종합소매점,수퍼마켓,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 645-3,127.03364787397,37.5018110527203
25683,등마루하이퍼마케트,,소매,종합소매점,수퍼마켓,서울특별시,강서구,등촌1동,등촌동,서울특별시 강서구 등촌동 637-10,126.860249154992,37.556652218626
25860,GS25,북가좌점,소매,종합소매점,수퍼마켓,서울특별시,서대문구,북가좌2동,북가좌동,서울특별시 서대문구 북가좌동 306-17,126.91009003791201,37.5778737113867
25893,아라코,,소매,종합소매점,수퍼마켓,서울특별시,중구,회현동,남대문로5가,서울특별시 중구 남대문로5가 526,126.97513986945499,37.5565521000357
26039,영신마트,,소매,종합소매점,수퍼마켓,서울특별시,구로구,개봉3동,개봉동,서울특별시 구로구 개봉동 356-8,126.851900283708,37.486272313084704
26123,이마트에브리데이,,소매,종합소매점,수퍼마켓,서울특별시,성동구,성수1가2동,성수동1가,서울특별시 성동구 성수동1가 14-17,127.04895393305,37.546960877655295
26143,이편한마트,,소매,종합소매점,수퍼마켓,서울특별시,광진구,구의2동,구의동,서울특별시 광진구 구의동 64-41,127.08891135026501,37.5471137585604
26369,지에스,묵동현대점,소매,종합소매점,수퍼마켓,서울특별시,중랑구,묵2동,묵동,서울특별시 중랑구 묵동 377,127.074313655241,37.6092264837925
26398,영진할인마트,,소매,종합소매점,수퍼마켓,서울특별시,구로구,구로4동,구로동,서울특별시 구로구 구로동 129-45,126.892261299382,37.4935866986503
26466,나비슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,구로구,오류1동,오류동,서울특별시 구로구 오류동 14-401,126.840187155483,37.4971596221514
26502,롯데슈퍼,사당점,소매,종합소매점,수퍼마켓,서울특별시,동작구,사당1동,사당동,서울특별시 동작구 사당동 1042-19,126.981275239769,37.477430018677104
26506,해나온마트,자양점,소매,종합소매점,수퍼마켓,서울특별시,광진구,자양3동,자양동,서울특별시 광진구 자양동 580-13,127.07538653821899,37.533474824751295
26562,롯데슈퍼,정릉점,소매,종합소매점,수퍼마켓,서울특별시,성북구,정릉1동,정릉동,서울특별시 성북구 정릉동 1034,127.017727287567,37.603281727220505
26576,한아름마트,,소매,종합소매점,수퍼마켓,서울특별시,성북구,종암동,종암동,서울특별시 성북구 종암동 3-640,127.036686743468,37.5988066590742
26584,지에스영동초교점,영동초교점,소매,종합소매점,수퍼마켓,서울특별시,영등포구,영등포동,영등포동8가,서울특별시 영등포구 영등포동8가 48-1,126.906393489592,37.5271561279123
26602,K마트,,소매,종합소매점,수퍼마켓,서울특별시,성북구,길음2동,길음동,서울특별시 성북구 길음동 1070-27,127.02533056684901,37.6047053347835
26638,동서울농협하나로마트,망우점,소매,종합소매점,수퍼마켓,서울특별시,중랑구,망우본동,망우동,서울특별시 중랑구 망우동 147-9,127.10568302034201,37.60105262217439
26792,중앙슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,광진구,자양3동,자양동,서울특별시 광진구 자양동 553-139,127.067338315835,37.53466399989421
26819,동양제일할인마트,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,휘경1동,휘경동,서울특별시 동대문구 휘경동 112-39,127.067620620962,37.5919278388934
26900,임마누엘마트,,소매,종합소매점,수퍼마켓,서울특별시,금천구,독산1동,독산동,서울특별시 금천구 독산동 1088-1,126.886387562624,37.4573273674861
26926,아세아매점,,소매,종합소매점,수퍼마켓,서울특별시,강남구,역삼2동,역삼동,서울특별시 강남구 역삼동 726,127.038343676273,37.4989930277736
26927,지에스수퍼신사점,신사점,소매,종합소매점,수퍼마켓,서울특별시,강남구,신사동,신사동,서울특별시 강남구 신사동 568-11,127.02554002990802,37.5234598212391
26935,롯데슈퍼,도곡점,소매,종합소매점,수퍼마켓,서울특별시,강남구,도곡2동,도곡동,서울특별시 강남구 도곡동 464,127.049740964687,37.4875967771917
27304,대성슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,장안2동,장안동,서울특별시 동대문구 장안동 143-38,127.06860397996701,37.572986619285004
27545,중앙농협하나로마트중앙농협,중앙농협,소매,종합소매점,수퍼마켓,서울특별시,광진구,자양1동,자양동,서울특별시 광진구 자양동 635-8,127.08076897296499,37.5319039579194
27562,ING마트,,소매,종합소매점,수퍼마켓,서울특별시,구로구,구로3동,구로동,서울특별시 구로구 구로동 1129-14,126.89740059290399,37.4809210042269
28205,롯데슈퍼천왕점,천왕점,소매,종합소매점,수퍼마켓,서울특별시,구로구,오류2동,천왕동,서울특별시 구로구 천왕동 96-11,126.83976528897101,37.4805672933402
28652,홈플러스익스프레스등촌점,등촌점,소매,종합소매점,수퍼마켓,서울특별시,강서구,등촌3동,등촌동,서울특별시 강서구 등촌동 699,126.846307690863,37.560174999687
28726,대호마트,,소매,종합소매점,수퍼마켓,서울특별시,관악구,행운동,봉천동,서울특별시 관악구 봉천동 30-3,126.955532855111,37.4838099754065
28824,현대할인마트,,소매,종합소매점,수퍼마켓,서울특별시,강동구,둔촌2동,둔촌동,서울특별시 강동구 둔촌동 41-3,127.145411698827,37.5316235312927
28825,홈플러스익스프레스,발산점,소매,종합소매점,수퍼마켓,서울특별시,강서구,발산1동,내발산동,서울특별시 강서구 내발산동 750-10,126.826749107573,37.5529722273111
28925,다경24시,,소매,종합소매점,수퍼마켓,서울특별시,관악구,낙성대동,봉천동,서울특별시 관악구 봉천동 1609-4,126.955041712829,37.4776694649171
29298,낭뜨,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,망우본동,망우동,서울특별시 중랑구 망우동 516-40,127.093385508806,37.59440820100129
29402,진솔코퍼레이션,,소매,종합소매점,수퍼마켓,서울특별시,구로구,구로4동,구로동,서울특별시 구로구 구로동 314,126.88959202775101,37.4913270451925
29404,기성물류,,소매,종합소매점,수퍼마켓,서울특별시,중구,회현동,회현동1가,서울특별시 중구 회현동1가 117-8,126.98144353969,37.5565886291848
29445,이마트에브리데이남부터미널점,남부터미널점,소매,종합소매점,수퍼마켓,서울특별시,서초구,서초1동,서초동,서울특별시 서초구 서초동 1443-17,127.020727851924,37.485674877730105
29449,롯데슈퍼잠실점회코너,,소매,종합소매점,수퍼마켓,서울특별시,송파구,잠실6동,신천동,서울특별시 송파구 신천동 7-18,127.100564812841,37.5143686501931
29535,슈퍼텍스,,소매,종합소매점,수퍼마켓,서울특별시,광진구,광장동,광장동,서울특별시 광진구 광장동 326-15,127.10653067543501,37.5471853195127
29741,중앙공판장,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,당산1동,당산동1가,서울특별시 영등포구 당산동1가 223-20,126.898385391435,37.5231801890992
29744,럭키슈퍼렛,,소매,종합소매점,수퍼마켓,서울특별시,광진구,중곡2동,중곡동,서울특별시 광진구 중곡동 125-11,127.086997735251,37.55926316539271
29868,슈퍼미디어,,소매,종합소매점,수퍼마켓,서울특별시,강남구,논현2동,논현동,서울특별시 강남구 논현동 61-11,127.03111769301701,37.5199375448566
30011,진성유통할인매장,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,창2동,창동,서울특별시 도봉구 창동 581-19,127.038322272507,37.6406461687913
30068,빅사이즈클럽,,소매,종합소매점,수퍼마켓,서울특별시,성북구,정릉4동,정릉동,서울특별시 성북구 정릉동 266-96,127.01020907916201,37.6125536616097
30144,연신유통,,소매,종합소매점,수퍼마켓,서울특별시,서초구,서초3동,서초동,서울특별시 서초구 서초동 1457-1,127.014197798445,37.4843861241449
30192,필레오통상,,소매,종합소매점,수퍼마켓,서울특별시,용산구,한남동,한남동,서울특별시 용산구 한남동 726-116,127.00404715431601,37.5411753510315
30441,그린필에이스,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,양평2동,양평동6가,서울특별시 영등포구 양평동6가 100,126.889964785921,37.542518749798106
30551,영마트,,소매,종합소매점,수퍼마켓,서울특별시,성북구,동선동,동선동3가,서울특별시 성북구 동선동3가 1,127.019214576227,37.5943738053048
30576,옹달샘,,소매,종합소매점,수퍼마켓,서울특별시,마포구,서강동,상수동,서울특별시 마포구 상수동 72-1,126.92492187126999,37.552600464148504
30633,씨엔이코리아,,소매,종합소매점,수퍼마켓,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 837-16,127.03232732661101,37.4919607144071
